CFB_ID,Course_ID,Date,Course_Content,Practical_Learning,Course_Management,Course_Value,Course_Difficulty,Learning_Experience
CFB014917,C024,2025-09-23,4,5,4,4,3,5
CFB014918,C055,2025-09-23,4,3,5,5,3,5
CFB014919,C046,2025-09-23,4,3,3,5,4,4
CFB014920,C027,2025-09-23,4,4,3,4,2,3
CFB014921,C084,2025-09-23,3,2,4,2,1,3
CFB014922,C030,2025-09-23,3,3,3,4,3,4
CFB014923,C063,2025-09-24,4,3,3,5,4,4
CFB014924,C081,2025-09-24,5,3,4,5,4,5
CFB014925,C065,2025-09-24,5,5,5,4,3,5
CFB014926,C079,2025-09-24,5,4,3,4,4,5
CFB014927,C061,2025-09-24,5,5,4,4,5,4
CFB014928,C008,2025-09-24,3,3,5,5,4,4
CFB014929,C034,2025-09-24,5,4,3,5,3,5
CFB014930,C062,2025-09-24,4,4,4,4,4,5
CFB014931,C059,2025-09-24,4,5,5,4,4,5
CFB014932,C002,2025-09-24,3,4,4,5,4,5
CFB014933,C067,2025-09-24,5,3,3,3,1,4
CFB014934,C069,2025-09-24,4,3,3,4,2,2
CFB014935,C086,2025-09-25,5,4,5,5,4,5
CFB014936,C024,2025-09-25,4,4,3,3,3,4
CFB014937,C032,2025-09-25,3,3,3,5,2,3
CFB014938,C018,2025-09-25,3,4,2,5,4,4
CFB014939,C002,2025-09-25,3,4,4,3,3,4
CFB014940,C056,2025-09-25,5,5,4,5,5,4
CFB014941,C044,2025-09-25,4,3,4,3,4,4
CFB014942,C036,2025-09-25,4,3,3,3,3,4
CFB014943,C068,2025-09-25,5,4,4,4,4,4
CFB014944,C079,2025-09-25,5,5,4,4,4,4
CFB014945,C035,2025-09-25,3,3,4,3,4,3
CFB014946,C008,2025-09-25,3,4,5,2,2,4
CFB014947,C075,2025-09-25,5,5,5,5,2,5
CFB014948,C084,2025-09-26,5,5,3,5,4,4
CFB014949,C061,2025-09-26,5,4,3,5,3,5
CFB014950,C008,2025-09-26,5,5,4,5,4,3
CFB014951,C089,2025-09-26,2,4,3,4,3,3
CFB014952,C070,2025-09-26,5,4,4,5,4,4
CFB014953,C016,2025-09-26,5,3,4,4,1,3
CFB014954,C086,2025-09-26,5,4,4,2,3,4
CFB014955,C067,2025-09-26,5,5,4,3,4,5
CFB014956,C038,2025-09-26,4,4,2,3,1,4
CFB014957,C034,2025-09-26,5,4,4,3,4,4
CFB014958,C027,2025-09-27,3,4,3,3,1,4
CFB014959,C074,2025-09-27,4,5,5,5,4,5
CFB014960,C030,2025-09-27,4,4,5,5,4,4
CFB014961,C051,2025-09-27,4,4,3,4,4,4
CFB014962,C085,2025-09-27,5,5,5,4,3,4
CFB014963,C044,2025-09-27,2,4,4,3,2,4
CFB014964,C061,2025-09-27,5,4,4,4,3,5
CFB014965,C027,2025-09-27,4,5,5,4,3,4
CFB014966,C034,2025-09-28,4,4,2,2,3,4
CFB014967,C035,2025-09-28,5,3,4,4,2,4
CFB014968,C026,2025-09-28,5,3,3,2,3,4
CFB014969,C080,2025-09-28,5,3,4,4,5,4
CFB014970,C007,2025-09-28,4,4,3,4,3,2
CFB014971,C086,2025-09-29,4,5,5,4,3,5
CFB014972,C030,2025-09-29,5,5,4,5,4,5
CFB014973,C039,2025-09-29,5,5,5,5,4,4
CFB014974,C078,2025-09-29,5,4,5,3,3,3
CFB014975,C032,2025-09-29,5,5,4,5,1,5
CFB014976,C087,2025-09-29,4,4,5,4,5,4
CFB014977,C004,2025-09-29,5,4,5,4,3,5
CFB014978,C074,2025-09-29,5,4,4,3,4,4
CFB014979,C027,2025-09-29,4,3,5,5,3,4
CFB014980,C030,2025-09-29,5,4,4,4,3,4
CFB014981,C035,2025-09-29,4,5,4,5,1,4
CFB014982,C086,2025-09-29,5,5,4,4,3,4
CFB014983,C051,2025-09-29,5,3,5,4,3,5
CFB014984,C054,2025-09-29,4,4,5,4,4,4
CFB014985,C081,2025-09-29,3,3,5,2,3,3
CFB014986,C084,2025-09-29,4,5,4,5,3,3
CFB014987,C051,2025-09-29,4,3,4,4,3,5
CFB014988,C008,2025-09-29,4,3,4,2,2,3
CFB014989,C074,2025-09-29,4,5,5,5,3,4
CFB014990,C084,2025-09-29,4,3,2,5,3,3
CFB014991,C073,2025-09-29,4,5,5,5,1,4
CFB014992,C074,2025-09-29,3,4,3,4,2,5
CFB014993,C004,2025-09-30,4,3,4,4,3,4
CFB014994,C067,2025-09-30,4,4,4,5,4,3
CFB014995,C030,2025-09-30,5,5,2,5,5,5
CFB014996,C025,2025-09-30,4,5,3,4,2,4
CFB014997,C030,2025-10-01,5,5,5,5,2,4
CFB014998,C085,2025-10-01,5,4,4,4,4,5
CFB014999,C073,2025-10-01,5,3,4,4,3,4
CFB015000,C010,2025-10-01,3,5,3,3,1,5
CFB015001,C084,2025-10-01,5,4,4,3,3,5
CFB015002,C089,2025-10-01,4,3,4,3,2,4
CFB015003,C070,2025-10-02,3,3,4,4,2,4
CFB015004,C032,2025-10-02,4,5,4,5,4,3
CFB015005,C062,2025-10-02,5,4,4,5,3,3
CFB015006,C080,2025-10-02,3,4,4,5,3,5
CFB015007,C025,2025-10-02,5,4,4,5,4,4
CFB015008,C067,2025-10-02,5,5,4,4,2,4
CFB015009,C067,2025-10-02,4,4,3,4,2,4
CFB015010,C031,2025-10-02,4,5,5,5,3,5
CFB015011,C074,2025-10-02,4,2,3,4,3,4
CFB015012,C088,2025-10-02,4,3,4,5,5,5
CFB015013,C039,2025-10-02,4,5,4,5,3,4
CFB015014,C023,2025-10-02,3,5,3,5,5,5
CFB015015,C018,2025-10-03,5,5,5,5,3,5
CFB015016,C073,2025-10-03,3,4,3,3,4,4
CFB015017,C063,2025-10-03,3,4,5,4,4,5
CFB015018,C013,2025-10-03,3,4,4,4,2,4
CFB015019,C088,2025-10-03,3,3,4,5,3,4
CFB015020,C078,2025-10-03,3,4,5,4,3,5
CFB015021,C037,2025-10-03,4,4,4,4,3,2
CFB015022,C036,2025-10-03,4,4,4,5,3,4
CFB015023,C054,2025-10-03,3,4,5,2,3,5
CFB015024,C088,2025-10-03,5,4,4,4,4,4
CFB015025,C046,2025-10-03,5,4,4,2,3,5
CFB015026,C026,2025-10-03,3,4,4,3,3,5
CFB015027,C059,2025-10-03,3,3,3,3,3,5
CFB015028,C078,2025-10-03,4,3,5,4,3,4
CFB015029,C061,2025-10-04,4,3,5,4,4,5
CFB015030,C089,2025-10-04,4,5,4,3,5,4
CFB015031,C045,2025-10-04,4,4,3,4,4,5
CFB015032,C010,2025-10-04,3,3,4,5,3,3
CFB015033,C007,2025-10-04,5,5,5,5,3,5
CFB015034,C085,2025-10-04,5,5,4,4,5,3
CFB015035,C035,2025-10-04,3,3,3,4,5,4
CFB015036,C030,2025-10-04,5,4,5,5,5,4
CFB015037,C032,2025-10-05,5,5,4,5,1,4
CFB015038,C027,2025-10-05,3,3,5,3,2,4
CFB015039,C030,2025-10-05,4,4,4,4,2,4
CFB015040,C066,2025-10-05,4,4,4,3,1,4
CFB015041,C027,2025-10-05,4,5,4,4,5,5
CFB015042,C089,2025-10-05,4,4,3,4,3,2
CFB015043,C074,2025-10-05,3,4,4,2,3,3
CFB015044,C069,2025-10-05,5,5,3,4,4,5
CFB015045,C070,2025-10-05,5,4,4,5,5,5
CFB015046,C079,2025-10-05,2,4,4,3,4,4
CFB015047,C089,2025-10-05,5,2,3,4,4,4
CFB015048,C021,2025-10-05,5,4,5,5,2,5
CFB015049,C020,2025-10-06,5,4,3,5,3,5
CFB015050,C067,2025-10-06,3,4,2,3,3,4
CFB015051,C007,2025-10-06,4,4,3,3,2,5
CFB015052,C081,2025-10-06,5,5,5,4,3,3
CFB015053,C007,2025-10-06,5,5,5,5,3,4
CFB015054,C061,2025-10-06,3,4,2,4,1,5
CFB015055,C060,2025-10-06,5,4,3,2,4,5
CFB015056,C020,2025-10-06,3,5,3,4,3,5
CFB015057,C027,2025-10-06,4,5,5,4,4,5
CFB015058,C075,2025-10-07,4,5,3,5,2,4
CFB015059,C031,2025-10-07,4,2,4,4,4,2
CFB015060,C048,2025-10-07,5,3,3,3,2,5
CFB015061,C087,2025-10-07,3,4,4,3,2,5
CFB015062,C025,2025-10-07,5,5,4,5,2,4
CFB015063,C034,2025-10-07,4,5,3,2,1,4
CFB015064,C032,2025-10-07,3,3,5,5,3,4
CFB015065,C040,2025-10-07,5,4,5,5,4,4
CFB015066,C085,2025-10-07,3,4,4,3,3,2
CFB015067,C036,2025-10-07,4,4,5,5,5,5
CFB015068,C059,2025-10-08,5,3,4,3,3,4
CFB015069,C073,2025-10-08,5,3,3,4,3,4
CFB015070,C062,2025-10-08,4,4,4,4,4,5
CFB015071,C070,2025-10-08,4,2,3,4,3,3
CFB015072,C070,2025-10-08,4,3,4,3,4,4
CFB015073,C062,2025-10-08,3,3,3,4,2,5
CFB015074,C006,2025-10-08,5,5,4,4,2,5
CFB015075,C046,2025-10-08,5,3,4,3,4,5
CFB015076,C080,2025-10-09,4,4,4,3,4,4
CFB015077,C032,2025-10-09,4,5,5,5,4,4
CFB015078,C046,2025-10-09,4,1,4,4,3,4
CFB015079,C032,2025-10-09,5,4,4,5,3,4
CFB015080,C045,2025-10-09,5,3,3,5,4,4
CFB015081,C084,2025-10-09,5,5,4,4,3,4
CFB015082,C047,2025-10-09,2,5,5,5,2,5
CFB015083,C069,2025-10-09,5,5,3,5,3,4
CFB015084,C004,2025-10-09,2,4,5,5,2,3
CFB015085,C070,2025-10-09,5,5,3,4,3,4
CFB015086,C027,2025-10-09,5,4,4,4,3,4
CFB015087,C074,2025-10-10,5,3,3,4,3,5
CFB015088,C084,2025-10-10,4,3,5,4,3,5
CFB015089,C085,2025-10-10,5,2,2,3,4,4
CFB015090,C023,2025-10-10,4,3,4,3,4,4
CFB015091,C008,2025-10-10,3,3,4,3,3,5
CFB015092,C066,2025-10-10,5,5,3,5,4,4
CFB015093,C066,2025-10-10,4,4,5,4,2,5
CFB015094,C038,2025-10-10,3,4,4,3,3,3
CFB015095,C045,2025-10-10,5,3,4,4,4,5
CFB015096,C025,2025-10-10,3,3,4,3,3,5
CFB015097,C068,2025-10-10,4,4,4,3,3,1
CFB015098,C020,2025-10-10,5,4,5,4,3,5
CFB015099,C044,2025-10-11,3,3,4,4,2,5
CFB015100,C088,2025-10-11,5,4,4,5,4,4
CFB015101,C051,2025-10-11,5,4,4,5,4,5
CFB015102,C088,2025-10-11,4,3,4,5,3,4
CFB015103,C020,2025-10-11,4,5,5,4,4,4
CFB015104,C073,2025-10-11,5,2,1,5,2,3
CFB015105,C069,2025-10-11,5,4,3,3,2,4
CFB015106,C017,2025-10-11,3,3,3,4,3,4
CFB015107,C089,2025-10-11,5,4,5,3,2,4
CFB015108,C062,2025-10-11,4,4,4,5,2,3
CFB015109,C070,2025-10-12,5,4,5,4,2,5
CFB015110,C046,2025-10-12,4,3,3,4,5,4
CFB015111,C062,2025-10-12,5,4,5,5,5,4
CFB015112,C006,2025-10-12,5,4,3,4,2,3
CFB015113,C004,2025-10-12,4,5,5,5,5,4
CFB015114,C069,2025-10-12,5,3,5,4,3,5
CFB015115,C080,2025-10-12,4,5,4,3,3,5
CFB015116,C054,2025-10-13,4,3,3,3,4,3
CFB015117,C010,2025-10-13,4,4,4,4,2,4
CFB015118,C046,2025-10-13,5,4,4,4,2,5
CFB015119,C081,2025-10-13,2,3,3,4,2,4
CFB015120,C035,2025-10-13,3,5,4,4,4,4
CFB015121,C002,2025-10-13,5,3,5,5,3,4
CFB015122,C027,2025-10-13,3,5,3,4,2,4
CFB015123,C038,2025-10-13,5,5,4,4,4,5
CFB015124,C088,2025-10-13,2,3,4,4,4,4
CFB015125,C008,2025-10-13,3,3,3,3,3,3
CFB015126,C088,2025-10-14,5,5,4,4,3,4
CFB015127,C030,2025-10-14,5,4,3,5,3,4
CFB015128,C007,2025-10-14,4,5,2,5,3,5
CFB015129,C056,2025-10-14,5,4,5,5,4,3
CFB015130,C036,2025-10-14,3,5,3,5,3,4
CFB015131,C046,2025-10-14,4,3,3,4,1,3
CFB015132,C074,2025-10-14,3,5,3,5,3,4
CFB015133,C056,2025-10-14,3,3,4,4,4,5
CFB015134,C077,2025-10-14,4,3,3,3,3,5
CFB015135,C032,2025-10-15,3,1,5,3,3,3
CFB015136,C061,2025-10-15,5,4,4,3,3,3
CFB015137,C070,2025-10-15,5,5,4,4,4,4
CFB015138,C018,2025-10-15,4,4,5,4,3,4
CFB015139,C065,2025-10-15,3,3,5,5,2,5
CFB015140,C074,2025-10-15,5,4,5,5,4,5
CFB015141,C087,2025-10-15,4,4,5,4,4,4
CFB015142,C048,2025-10-15,4,2,4,4,4,5
CFB015143,C061,2025-10-15,5,5,4,4,4,4
CFB015144,C031,2025-10-15,4,4,3,2,4,5
CFB015145,C080,2025-10-16,4,4,5,5,4,3
CFB015146,C068,2025-10-16,3,4,4,4,3,4
CFB015147,C027,2025-10-16,4,2,3,5,4,4
CFB015148,C054,2025-10-16,4,3,4,4,4,4
CFB015149,C035,2025-10-16,3,4,3,4,2,4
CFB015150,C015,2025-10-16,4,5,5,4,4,3
CFB015151,C035,2025-10-16,5,3,5,3,4,3
CFB015152,C062,2025-10-16,4,3,4,5,5,4
CFB015153,C010,2025-10-16,3,3,3,4,2,3
CFB015154,C079,2025-10-16,4,5,4,4,4,3
CFB015155,C026,2025-10-16,4,3,4,4,4,4
CFB015156,C027,2025-10-16,5,5,4,5,3,5
CFB015157,C089,2025-10-17,3,5,3,5,2,5
CFB015158,C047,2025-10-17,4,4,3,5,5,4
CFB015159,C078,2025-10-17,5,4,4,5,4,4
CFB015160,C089,2025-10-17,3,4,4,4,5,4
CFB015161,C010,2025-10-17,5,3,4,4,5,3
CFB015162,C074,2025-10-17,4,3,3,3,4,2
CFB015163,C070,2025-10-17,4,4,4,5,4,5
CFB015164,C060,2025-10-17,4,5,5,4,3,4
CFB015165,C056,2025-10-17,4,5,3,5,4,4
CFB015166,C061,2025-10-17,5,5,5,5,4,5
CFB015167,C078,2025-10-18,4,4,5,4,2,4
CFB015168,C060,2025-10-18,4,3,4,5,3,5
CFB015169,C070,2025-10-18,5,3,5,4,4,5
CFB015170,C027,2025-10-18,5,2,4,3,4,3
CFB015171,C040,2025-10-18,5,3,2,3,2,3
CFB015172,C026,2025-10-18,5,5,5,4,1,4
CFB015173,C025,2025-10-18,4,4,4,3,3,4
CFB015174,C054,2025-10-18,4,5,4,5,2,5
CFB015175,C044,2025-10-18,2,4,3,4,2,4
CFB015176,C059,2025-10-18,5,5,5,5,1,3
CFB015177,C018,2025-10-19,5,5,4,5,4,5
CFB015178,C086,2025-10-19,5,4,5,5,3,5
CFB015179,C077,2025-10-19,3,5,5,5,3,4
CFB015180,C073,2025-10-19,3,2,4,4,4,5
CFB015181,C067,2025-10-19,4,4,5,4,3,5
CFB015182,C086,2025-10-19,5,3,5,4,2,4
CFB015183,C015,2025-10-19,3,5,5,5,2,3
CFB015184,C079,2025-10-19,5,4,4,4,3,4
CFB015185,C046,2025-10-19,4,4,4,5,5,3
CFB015186,C075,2025-10-20,5,3,4,5,2,4
CFB015187,C074,2025-10-20,5,5,5,5,5,5
CFB015188,C035,2025-10-20,4,2,4,5,2,4
CFB015189,C020,2025-10-20,4,5,4,4,2,3
CFB015190,C061,2025-10-20,4,3,1,3,3,5
CFB015191,C021,2025-10-20,4,4,5,3,3,4
CFB015192,C060,2025-10-20,5,3,4,5,4,4
CFB015193,C079,2025-10-20,2,5,4,5,4,5
CFB015194,C030,2025-10-20,4,4,2,4,2,5
CFB015195,C086,2025-10-20,4,3,3,4,4,5
CFB015196,C027,2025-10-20,2,4,4,3,2,5
CFB015197,C035,2025-10-20,3,4,4,3,2,4
CFB015198,C043,2025-10-21,4,3,4,4,2,3
CFB015199,C087,2025-10-21,5,4,5,4,4,4
CFB015200,C065,2025-10-21,5,5,5,3,3,4
CFB015201,C025,2025-10-21,4,3,4,4,2,5
CFB015202,C039,2025-10-21,5,5,5,5,4,4
CFB015203,C068,2025-10-21,5,3,4,5,5,5
CFB015204,C018,2025-10-21,4,2,4,2,3,3
CFB015205,C043,2025-10-21,4,4,5,4,3,4
CFB015206,C015,2025-10-21,4,3,4,5,3,4
CFB015207,C007,2025-10-21,5,3,3,4,5,4
CFB015208,C061,2025-10-21,4,4,5,5,3,5
CFB015209,C051,2025-10-21,4,4,5,3,1,4
CFB015210,C077,2025-10-21,2,2,5,4,3,4
CFB015211,C010,2025-10-22,5,5,5,5,4,5
CFB015212,C045,2025-10-22,4,3,4,4,3,3
CFB015213,C044,2025-10-22,5,4,4,5,2,3
CFB015214,C089,2025-10-22,5,5,4,4,4,4
CFB015215,C075,2025-10-22,5,4,5,5,3,3
CFB015216,C087,2025-10-22,4,3,3,4,4,5
CFB015217,C055,2025-10-22,4,5,4,3,4,5
CFB015218,C073,2025-10-22,5,5,5,5,4,5
CFB015219,C068,2025-10-22,5,5,4,5,3,5
CFB015220,C035,2025-10-22,5,3,4,4,4,3
CFB015221,C032,2025-10-22,4,4,3,3,1,3
CFB015222,C075,2025-10-23,4,4,4,5,3,4
CFB015223,C073,2025-10-23,4,5,4,5,3,5
CFB015224,C059,2025-10-23,4,4,3,5,2,4
CFB015225,C056,2025-10-23,4,4,3,4,1,4
CFB015226,C046,2025-10-23,5,4,4,3,3,5
CFB015227,C063,2025-10-23,4,4,4,5,2,5
CFB015228,C040,2025-10-23,3,4,4,2,2,4
CFB015229,C010,2025-10-23,4,3,5,4,4,3
CFB015230,C044,2025-10-23,4,5,4,5,3,4
CFB015231,C078,2025-10-23,2,4,2,3,3,4
CFB015232,C066,2025-10-23,4,3,5,4,2,4
CFB015233,C043,2025-10-24,5,4,5,4,1,5
CFB015234,C010,2025-10-24,5,4,4,3,5,3
CFB015235,C046,2025-10-24,3,5,3,4,3,3
CFB015236,C006,2025-10-24,5,4,5,5,5,5
CFB015237,C013,2025-10-24,5,3,5,5,3,4
CFB015238,C002,2025-10-24,4,5,4,5,3,5
CFB015239,C036,2025-10-24,5,4,3,3,3,4
CFB015240,C087,2025-10-24,3,4,3,3,3,4
CFB015241,C038,2025-10-24,3,3,2,3,3,2
CFB015242,C010,2025-10-24,4,4,3,2,4,4
CFB015243,C037,2025-10-24,5,3,5,4,2,5
CFB015244,C018,2025-10-25,4,4,4,4,4,5
CFB015245,C081,2025-10-25,5,2,3,5,5,4
CFB015246,C044,2025-10-25,4,4,5,4,3,4
CFB015247,C079,2025-10-25,3,4,4,3,3,2
CFB015248,C043,2025-10-25,4,4,4,4,3,5
CFB015249,C077,2025-10-25,4,4,3,5,4,5
CFB015250,C081,2025-10-25,4,3,5,5,4,4
CFB015251,C077,2025-10-25,5,4,3,4,1,4
CFB015252,C066,2025-10-26,5,5,5,5,3,5
CFB015253,C037,2025-10-26,5,5,4,4,4,3
CFB015254,C067,2025-10-26,5,3,5,4,3,4
CFB015255,C051,2025-10-26,5,5,4,5,4,4
CFB015256,C037,2025-10-26,3,3,4,4,3,5
CFB015257,C040,2025-10-26,4,5,5,5,3,5
CFB015258,C023,2025-10-26,3,5,5,4,4,5
CFB015259,C085,2025-10-26,4,3,3,4,4,3
CFB015260,C046,2025-10-26,5,2,4,3,4,3
CFB015261,C023,2025-10-26,4,3,3,5,2,4
CFB015262,C081,2025-10-27,5,4,4,4,4,4
CFB015263,C006,2025-10-27,5,5,3,5,5,4
CFB015264,C051,2025-10-27,3,4,4,5,4,3
CFB015265,C062,2025-10-27,4,5,3,3,3,4
CFB015266,C056,2025-10-27,5,5,4,4,2,2
CFB015267,C059,2025-10-27,4,3,4,4,4,4
CFB015268,C021,2025-10-27,4,4,3,3,3,4
CFB015269,C030,2025-10-27,3,4,4,3,4,5
CFB015270,C047,2025-10-27,4,2,5,4,3,3
CFB015271,C047,2025-10-27,3,4,3,4,2,3
CFB015272,C043,2025-10-27,4,5,3,4,2,3
CFB015273,C039,2025-10-28,4,3,4,2,5,5
CFB015274,C030,2025-10-28,4,4,5,4,4,4
CFB015275,C044,2025-10-28,4,5,4,4,5,4
CFB015276,C032,2025-10-28,5,3,4,4,3,4
CFB015277,C015,2025-10-28,5,3,5,4,2,4
CFB015278,C069,2025-10-28,5,4,5,4,4,5
CFB015279,C051,2025-10-28,4,4,5,5,3,4
CFB015280,C069,2025-10-28,3,4,4,3,3,4
CFB015281,C045,2025-10-28,4,3,4,4,3,4
CFB015282,C085,2025-10-28,4,5,4,3,2,3
CFB015283,C077,2025-10-29,5,5,5,5,5,5
CFB015284,C039,2025-10-29,3,3,3,4,3,5
CFB015285,C034,2025-10-29,2,3,4,3,3,4
CFB015286,C051,2025-10-29,5,4,3,4,2,5
CFB015287,C074,2025-10-29,3,2,3,4,2,4
CFB015288,C073,2025-10-29,5,4,5,5,4,3
CFB015289,C030,2025-10-29,4,4,5,5,2,3
CFB015290,C051,2025-10-29,5,4,3,4,1,5
CFB015291,C037,2025-10-30,4,5,5,5,3,4
CFB015292,C063,2025-10-30,5,3,4,4,2,3
CFB015293,C054,2025-10-30,5,4,4,5,2,5
CFB015294,C087,2025-10-30,3,4,4,5,3,5
CFB015295,C069,2025-10-30,4,4,5,5,4,4
CFB015296,C088,2025-10-31,4,4,5,4,2,5
CFB015297,C027,2025-10-31,4,4,4,4,1,5
CFB015298,C048,2025-10-31,2,4,4,4,3,3
CFB015299,C089,2025-10-31,3,5,2,3,2,2
CFB015300,C043,2025-10-31,4,3,5,4,3,3
CFB015301,C024,2025-10-31,4,3,4,4,4,3
CFB015302,C026,2025-10-31,3,3,4,4,4,3
CFB015303,C078,2025-10-31,5,4,5,5,3,4
CFB015304,C032,2025-11-01,3,3,2,1,5,2
CFB015305,C031,2025-11-01,3,4,5,4,3,5
CFB015306,C065,2025-11-01,5,5,4,5,2,5
CFB015307,C013,2025-11-01,5,5,5,5,2,4
CFB015308,C016,2025-11-01,3,5,5,3,3,5
CFB015309,C068,2025-11-01,4,4,3,3,3,5
CFB015310,C032,2025-11-01,5,3,5,5,4,5
CFB015311,C027,2025-11-01,3,4,4,3,3,3
CFB015312,C038,2025-11-01,4,5,4,5,3,4
CFB015313,C045,2025-11-01,5,5,4,5,2,3
CFB015314,C026,2025-11-01,4,2,5,4,4,4
CFB015315,C026,2025-11-01,5,4,4,2,4,4
CFB015316,C027,2025-11-01,5,5,5,4,4,2
CFB015317,C069,2025-11-01,4,4,3,4,3,2
CFB015318,C078,2025-11-01,5,3,4,5,3,3
CFB015319,C077,2025-11-02,3,4,3,3,2,3
CFB015320,C039,2025-11-02,4,2,4,3,4,3
CFB015321,C085,2025-11-02,5,4,5,5,3,5
CFB015322,C031,2025-11-02,4,5,4,4,2,4
CFB015323,C031,2025-11-02,4,4,3,2,2,2
CFB015324,C078,2025-11-02,5,5,4,5,2,4
CFB015325,C043,2025-11-02,3,5,5,2,3,3
CFB015326,C080,2025-11-03,3,2,4,3,3,3
CFB015327,C055,2025-11-03,5,5,5,4,1,5
CFB015328,C002,2025-11-03,3,4,4,5,1,3
CFB015329,C061,2025-11-03,3,5,4,5,3,3
CFB015330,C035,2025-11-03,5,3,4,3,3,5
CFB015331,C039,2025-11-03,3,4,5,4,2,5
CFB015332,C065,2025-11-03,3,5,3,3,2,5
CFB015333,C006,2025-11-03,4,4,4,3,3,4
CFB015334,C030,2025-11-04,3,2,3,4,4,4
CFB015335,C013,2025-11-04,4,5,4,4,2,5
CFB015336,C061,2025-11-04,5,4,5,3,2,4
CFB015337,C027,2025-11-04,4,2,2,5,3,4
CFB015338,C026,2025-11-04,4,4,4,4,4,5
CFB015339,C051,2025-11-04,4,4,5,2,4,4
CFB015340,C055,2025-11-04,4,5,3,5,3,4
CFB015341,C025,2025-11-04,4,5,2,3,4,3
CFB015342,C040,2025-11-04,5,5,5,4,4,4
CFB015343,C002,2025-11-05,5,3,4,3,4,4
CFB015344,C084,2025-11-05,4,3,4,4,2,5
CFB015345,C054,2025-11-05,3,3,3,4,4,4
CFB015346,C013,2025-11-05,5,4,5,4,3,4
CFB015347,C013,2025-11-05,5,5,4,4,2,5
CFB015348,C030,2025-11-05,3,4,3,3,3,4
CFB015349,C039,2025-11-05,4,4,4,5,2,3
CFB015350,C030,2025-11-05,5,3,4,3,4,4
CFB015351,C038,2025-11-05,4,5,2,3,2,3
CFB015352,C027,2025-11-06,4,2,4,1,3,3
CFB015353,C059,2025-11-06,4,5,5,3,3,5
CFB015354,C044,2025-11-06,4,3,4,4,2,3
CFB015355,C040,2025-11-07,3,4,5,5,3,4
CFB015356,C034,2025-11-07,4,5,5,5,3,3
CFB015357,C074,2025-11-07,4,4,3,3,3,5
CFB015358,C017,2025-11-07,5,5,4,5,3,3
CFB015359,C069,2025-11-07,5,5,5,3,4,4
CFB015360,C088,2025-11-07,3,3,5,2,2,4
CFB015361,C062,2025-11-07,3,3,5,5,1,4
CFB015362,C070,2025-11-07,3,3,2,4,1,3
CFB015363,C086,2025-11-07,4,5,4,5,4,4
CFB015364,C013,2025-11-07,4,5,3,3,3,5
CFB015365,C017,2025-11-07,4,3,5,3,3,5
CFB015366,C031,2025-11-08,4,5,5,2,4,4
CFB015367,C037,2025-11-08,5,5,4,2,3,3
CFB015368,C089,2025-11-08,4,5,4,4,4,4
CFB015369,C078,2025-11-08,5,4,5,5,5,4
CFB015370,C004,2025-11-08,4,4,3,3,1,4
CFB015371,C006,2025-11-08,5,3,5,5,2,4
CFB015372,C088,2025-11-08,3,5,5,4,4,5
CFB015373,C048,2025-11-08,3,4,4,4,3,4
CFB015374,C043,2025-11-08,5,5,5,5,3,5
CFB015375,C013,2025-11-09,5,4,5,4,4,5
CFB015376,C074,2025-11-09,4,5,5,5,5,5
CFB015377,C079,2025-11-09,4,4,2,3,1,3
CFB015378,C037,2025-11-09,4,3,4,3,3,2
CFB015379,C036,2025-11-09,4,5,4,4,3,3
CFB015380,C059,2025-11-09,4,5,4,4,5,4
CFB015381,C008,2025-11-09,5,3,2,4,2,3
CFB015382,C081,2025-11-09,4,5,5,4,2,3
CFB015383,C046,2025-11-09,4,3,4,5,5,4
CFB015384,C088,2025-11-09,5,3,5,3,3,5
CFB015385,C007,2025-11-10,3,3,5,5,3,4
CFB015386,C021,2025-11-10,5,4,5,5,5,4
CFB015387,C006,2025-11-10,3,5,2,5,2,5
CFB015388,C073,2025-11-10,4,4,4,5,2,3
CFB015389,C017,2025-11-10,3,3,4,5,3,2
CFB015390,C078,2025-11-10,5,4,4,2,2,4
CFB015391,C066,2025-11-10,5,5,4,5,1,5
CFB015392,C026,2025-11-10,4,3,5,5,5,5
CFB015393,C081,2025-11-10,5,4,4,4,4,5
CFB015394,C027,2025-11-10,5,5,2,4,4,5
CFB015395,C086,2025-11-10,4,3,4,5,3,5
CFB015396,C026,2025-11-10,4,5,5,5,1,3
CFB015397,C062,2025-11-10,4,4,3,3,3,4
CFB015398,C069,2025-11-10,4,3,4,5,3,4
CFB015399,C037,2025-11-10,4,4,5,5,1,5
CFB015400,C056,2025-11-10,3,4,5,3,4,5
CFB015401,C037,2025-11-10,4,2,4,3,3,4
CFB015402,C080,2025-11-10,4,5,4,4,3,4
CFB015403,C031,2025-11-10,4,5,5,5,3,5
CFB015404,C037,2025-11-10,5,4,4,5,3,4
CFB015405,C073,2025-11-10,4,4,5,4,3,5
CFB015406,C006,2025-11-10,5,3,5,4,3,4
CFB015407,C013,2025-11-10,3,3,3,2,4,3
CFB015408,C038,2025-11-10,5,5,4,5,3,5
CFB015409,C086,2025-11-10,4,4,3,4,5,5
CFB015410,C070,2025-11-10,4,3,5,4,4,4
CFB015411,C060,2025-11-10,2,2,2,4,4,3
CFB015412,C059,2025-11-10,4,3,5,4,3,3
CFB015413,C075,2025-11-10,4,3,4,5,3,4
