FeedbackID,LabID,SystemPerformance,SystemAvailability,InternetConnectivity,EquipmentAvailability,LabMaterialAvailability,StaffAvailability,TechnicalSupport,LabCleanliness,SeatingAndSpace,LabSafety,Date
LFB006445,L010,3,3,3,4,5,5,3,4,4,3,2025-06-26
LFB006446,L026,2,3,2,3,2,2,4,4,3,4,2025-06-26
LFB006447,L020,5,5,3,4,4,5,3,4,3,5,2025-06-26
LFB006448,L021,5,4,5,5,5,5,5,5,5,5,2025-06-26
LFB006449,L008,4,5,4,4,4,5,4,4,3,5,2025-06-27
LFB006450,L025,5,3,4,5,4,4,4,4,3,4,2025-06-27
LFB006451,L019,3,4,4,3,5,4,3,4,5,5,2025-06-28
LFB006452,L011,5,5,5,5,5,4,5,4,4,5,2025-06-28
LFB006453,L025,2,4,3,4,4,3,3,4,5,2,2025-06-28
LFB006454,L015,5,3,3,4,4,4,3,4,4,4,2025-06-28
LFB006455,L013,5,3,5,4,4,4,5,4,5,3,2025-06-28
LFB006456,L001,4,5,5,3,5,3,4,5,2,5,2025-06-29
LFB006457,L014,3,4,3,4,4,5,5,4,4,4,2025-06-29
LFB006458,L009,5,5,4,5,3,4,4,4,5,5,2025-06-29
LFB006459,L016,3,3,5,3,5,5,4,4,3,3,2025-06-29
LFB006460,L001,3,5,4,3,4,3,4,4,3,5,2025-06-29
LFB006461,L005,3,4,4,4,4,5,5,4,4,3,2025-06-29
LFB006462,L012,5,3,4,4,3,3,5,3,3,5,2025-06-29
LFB006463,L010,3,4,4,3,4,5,4,5,4,3,2025-06-29
LFB006464,L013,4,5,4,4,4,4,5,5,2,4,2025-06-29
LFB006465,L010,3,5,4,4,5,4,5,5,5,4,2025-06-29
LFB006466,L003,3,5,4,5,4,4,5,4,5,5,2025-06-30
LFB006467,L024,4,2,5,3,5,3,3,4,4,3,2025-06-30
LFB006468,L003,2,5,2,5,5,4,3,2,3,2,2025-06-30
LFB006469,L026,5,3,3,4,4,4,5,5,3,4,2025-07-01
LFB006470,L012,5,5,4,5,4,5,5,5,5,5,2025-07-01
LFB006471,L007,2,4,4,4,5,4,4,5,4,5,2025-07-01
LFB006472,L010,4,3,4,5,4,4,4,4,4,5,2025-07-02
LFB006473,L019,3,4,5,3,5,4,4,4,3,5,2025-07-02
LFB006474,L010,5,3,5,3,4,4,3,3,4,4,2025-07-02
LFB006475,L013,4,3,3,3,4,4,4,4,3,5,2025-07-02
LFB006476,L020,3,3,4,4,3,4,4,4,3,4,2025-07-03
LFB006477,L020,3,2,3,3,3,4,4,3,4,4,2025-07-03
LFB006478,L026,3,4,4,4,4,2,5,3,3,3,2025-07-03
LFB006479,L021,4,5,5,4,4,3,4,4,4,3,2025-07-03
LFB006480,L013,5,4,4,5,5,5,4,4,5,3,2025-07-03
LFB006481,L006,5,4,4,5,4,5,5,5,4,5,2025-07-04
LFB006482,L011,5,5,5,5,4,5,5,4,4,4,2025-07-04
LFB006483,L008,4,4,3,2,5,3,4,5,5,4,2025-07-04
LFB006484,L023,2,4,2,5,4,4,5,3,4,2,2025-07-04
LFB006485,L004,5,3,4,4,4,4,5,5,3,5,2025-07-05
LFB006486,L023,4,4,3,3,4,3,4,5,3,5,2025-07-05
LFB006487,L012,5,5,4,4,4,5,3,5,5,4,2025-07-05
LFB006488,L009,4,5,3,5,4,5,4,5,5,4,2025-07-06
LFB006489,L025,4,3,5,2,4,4,2,4,4,4,2025-07-06
LFB006490,L007,4,4,5,4,5,5,3,2,5,4,2025-07-06
LFB006491,L023,5,5,4,3,2,5,3,4,4,4,2025-07-06
LFB006492,L016,3,3,4,3,4,5,3,4,3,5,2025-07-06
LFB006493,L014,3,4,3,5,5,3,4,3,4,2,2025-07-06
LFB006494,L021,3,4,5,3,3,4,4,4,4,4,2025-07-06
LFB006495,L009,4,3,4,4,4,4,4,4,5,5,2025-07-07
LFB006496,L013,3,3,3,4,4,4,4,3,4,4,2025-07-07
LFB006497,L001,4,4,2,3,3,3,3,4,4,3,2025-07-08
LFB006498,L017,3,5,5,5,5,4,5,4,5,5,2025-07-08
LFB006499,L022,4,4,5,4,4,3,5,5,3,5,2025-07-08
LFB006500,L001,4,4,3,4,3,5,5,5,5,4,2025-07-08
LFB006501,L013,5,4,5,3,5,5,5,5,5,5,2025-07-08
LFB006502,L015,5,5,5,5,5,5,2,4,5,4,2025-07-09
LFB006503,L025,5,5,3,4,3,5,3,3,4,4,2025-07-09
LFB006504,L004,3,4,4,4,3,5,4,3,4,5,2025-07-09
LFB006505,L015,4,5,4,4,5,5,3,4,4,5,2025-07-10
LFB006506,L009,4,4,2,4,4,4,4,2,4,5,2025-07-10
LFB006507,L003,4,5,4,4,5,2,5,2,4,4,2025-07-10
LFB006508,L021,4,5,3,5,5,4,5,5,4,5,2025-07-10
LFB006509,L020,5,5,3,5,4,3,5,5,4,4,2025-07-10
LFB006510,L002,4,3,4,4,4,4,4,4,2,4,2025-07-11
LFB006511,L014,5,5,3,5,5,3,5,4,5,4,2025-07-11
LFB006512,L026,4,3,5,4,5,5,4,5,3,4,2025-07-12
LFB006513,L020,4,4,3,3,4,4,3,4,4,5,2025-07-12
LFB006514,L025,5,3,3,4,4,4,4,4,5,3,2025-07-12
LFB006515,L022,2,4,4,3,5,5,5,4,4,4,2025-07-12
LFB006516,L003,3,4,4,4,5,4,5,4,4,4,2025-07-13
LFB006517,L003,5,4,3,5,3,4,3,2,3,4,2025-07-13
LFB006518,L016,4,3,5,4,5,5,4,4,5,5,2025-07-13
LFB006519,L013,3,3,3,4,5,5,5,3,4,3,2025-07-14
LFB006520,L015,3,5,3,2,3,5,4,4,4,4,2025-07-14
LFB006521,L026,4,5,3,5,5,5,3,3,5,4,2025-07-14
LFB006522,L022,3,4,4,4,4,4,4,5,3,5,2025-07-14
LFB006523,L025,4,5,4,4,3,4,4,5,5,4,2025-07-14
LFB006524,L003,3,3,5,2,5,4,5,5,5,3,2025-07-14
LFB006525,L011,5,4,5,4,4,4,3,5,4,4,2025-07-15
LFB006526,L009,5,3,4,4,5,3,4,5,4,5,2025-07-15
LFB006527,L020,4,3,4,3,3,5,2,4,3,4,2025-07-15
LFB006528,L013,4,4,3,5,3,4,4,5,3,5,2025-07-15
LFB006529,L026,4,4,3,4,5,5,4,5,4,4,2025-07-16
LFB006530,L008,3,3,2,3,3,5,4,3,3,3,2025-07-16
LFB006531,L004,5,5,3,4,4,3,3,3,5,3,2025-07-16
LFB006532,L020,5,4,3,5,5,4,4,5,5,5,2025-07-16
LFB006533,L021,4,4,5,3,4,5,3,4,4,3,2025-07-16
LFB006534,L025,5,3,5,4,5,3,5,3,5,4,2025-07-16
LFB006535,L023,5,4,4,4,5,3,4,3,4,3,2025-07-17
LFB006536,L018,1,4,3,5,5,3,4,4,3,4,2025-07-17
LFB006537,L013,4,5,5,4,4,3,5,5,4,4,2025-07-17
LFB006538,L011,4,3,5,4,5,5,5,4,4,5,2025-07-17
LFB006539,L016,2,5,4,3,4,3,5,5,4,4,2025-07-17
LFB006540,L023,5,5,5,5,5,5,5,4,3,5,2025-07-17
LFB006541,L026,5,5,5,4,4,5,5,4,5,5,2025-07-17
LFB006542,L009,4,5,5,4,5,3,5,5,3,4,2025-07-17
LFB006543,L006,3,5,4,4,3,4,4,4,5,3,2025-07-18
LFB006544,L019,4,3,3,4,4,4,3,4,3,5,2025-07-18
LFB006545,L002,4,4,2,5,4,3,4,4,4,3,2025-07-18
LFB006546,L013,5,5,4,5,4,5,5,4,5,5,2025-07-18
LFB006547,L019,3,4,4,4,5,3,5,5,4,4,2025-07-19
LFB006548,L022,3,3,3,5,5,5,4,5,4,5,2025-07-19
LFB006549,L021,4,3,4,1,5,3,4,5,5,3,2025-07-19
LFB006550,L013,5,3,5,4,5,5,4,4,4,5,2025-07-19
LFB006551,L025,5,5,3,4,5,5,4,4,5,3,2025-07-19
LFB006552,L005,4,4,4,3,4,3,3,5,5,3,2025-07-20
LFB006553,L008,5,3,5,4,5,5,5,4,5,4,2025-07-20
LFB006554,L012,5,5,4,4,4,5,4,3,5,5,2025-07-20
LFB006555,L007,4,4,4,4,4,4,5,5,5,4,2025-07-20
LFB006556,L014,2,5,4,4,4,5,3,3,4,5,2025-07-20
LFB006557,L003,4,5,4,4,5,5,5,5,5,5,2025-07-20
LFB006558,L007,5,4,5,4,3,3,4,3,4,5,2025-07-21
LFB006559,L003,4,5,3,4,3,4,3,4,5,4,2025-07-21
LFB006560,L008,5,3,5,5,3,5,5,5,3,5,2025-07-21
LFB006561,L002,5,3,3,5,4,5,4,4,4,5,2025-07-21
LFB006562,L003,4,4,5,5,4,4,5,5,5,5,2025-07-22
LFB006563,L007,3,4,5,4,3,4,4,5,3,3,2025-07-22
LFB006564,L003,3,3,4,2,4,3,5,5,3,4,2025-07-22
LFB006565,L014,3,4,4,2,5,4,4,4,3,5,2025-07-23
LFB006566,L009,3,3,4,4,3,3,5,4,3,3,2025-07-23
LFB006567,L020,4,4,3,3,4,3,5,4,4,5,2025-07-23
LFB006568,L020,5,5,4,4,4,5,5,5,4,5,2025-07-23
LFB006569,L014,5,5,5,4,5,4,4,5,4,5,2025-07-23
LFB006570,L006,5,5,5,4,4,4,5,2,4,4,2025-07-23
LFB006571,L009,3,4,3,5,3,4,3,5,4,5,2025-07-24
LFB006572,L005,3,5,5,3,4,4,5,4,5,5,2025-07-24
LFB006573,L026,3,5,5,4,4,3,3,5,5,5,2025-07-24
LFB006574,L015,5,5,5,5,5,4,4,3,4,4,2025-07-24
LFB006575,L002,5,5,5,4,4,5,5,4,5,4,2025-07-24
LFB006576,L007,4,3,3,5,5,5,4,5,5,4,2025-07-25
LFB006577,L010,4,5,3,4,3,3,4,4,5,3,2025-07-25
LFB006578,L004,5,5,3,4,5,4,5,4,3,5,2025-07-25
LFB006579,L015,3,5,4,5,5,3,4,4,5,5,2025-07-25
LFB006580,L026,4,4,4,2,4,2,4,4,5,4,2025-07-25
LFB006581,L003,4,3,3,5,4,3,5,4,3,5,2025-07-25
LFB006582,L004,3,4,3,3,3,4,5,4,2,4,2025-07-26
LFB006583,L007,4,4,4,4,3,5,4,4,4,4,2025-07-26
LFB006584,L002,2,5,4,3,4,2,2,4,3,4,2025-07-26
LFB006585,L024,5,4,2,5,4,4,3,4,5,5,2025-07-26
LFB006586,L004,4,4,5,4,4,5,4,5,4,5,2025-07-26
LFB006587,L010,3,4,5,2,4,4,4,5,5,5,2025-07-27
LFB006588,L012,4,4,3,3,5,4,4,3,3,4,2025-07-27
LFB006589,L024,4,5,4,2,3,3,4,5,4,5,2025-07-27
LFB006590,L002,3,4,4,4,4,4,4,3,5,5,2025-07-27
LFB006591,L010,4,5,4,5,4,5,5,4,4,5,2025-07-27
LFB006592,L023,4,4,4,3,4,5,4,4,5,4,2025-07-28
LFB006593,L009,5,4,3,5,3,5,4,4,5,2,2025-07-28
LFB006594,L008,4,5,5,4,5,4,5,4,5,4,2025-07-29
LFB006595,L010,4,3,4,5,4,4,3,4,3,3,2025-07-29
LFB006596,L014,4,5,4,3,5,5,5,5,4,5,2025-07-29
LFB006597,L021,4,4,5,4,4,4,5,4,3,5,2025-07-29
LFB006598,L010,4,5,4,3,5,4,2,4,3,5,2025-07-30
LFB006599,L026,3,4,4,5,3,4,4,5,4,3,2025-07-30
LFB006600,L004,4,4,4,4,4,5,2,5,4,5,2025-07-30
LFB006601,L026,5,5,4,4,4,4,3,4,5,5,2025-07-30
LFB006602,L009,4,3,3,3,4,4,5,5,2,4,2025-07-31
LFB006603,L012,4,3,5,5,4,4,5,5,4,4,2025-08-01
LFB006604,L006,4,4,3,3,5,4,5,4,5,4,2025-08-01
LFB006605,L003,4,4,5,5,4,5,2,5,5,5,2025-08-01
LFB006606,L004,5,3,5,4,4,5,4,5,5,4,2025-08-01
LFB006607,L015,5,4,4,4,3,3,4,4,5,4,2025-08-01
LFB006608,L015,4,4,4,4,4,4,4,4,3,4,2025-08-01
LFB006609,L026,5,4,4,5,4,3,3,5,5,5,2025-08-01
LFB006610,L007,5,4,5,5,4,5,5,5,4,5,2025-08-01
LFB006611,L010,3,2,3,4,4,4,4,4,4,4,2025-08-01
LFB006612,L020,3,4,2,4,5,5,5,5,4,5,2025-08-02
LFB006613,L024,4,4,4,4,4,3,5,4,4,5,2025-08-02
LFB006614,L001,3,3,4,5,5,5,4,5,4,4,2025-08-02
LFB006615,L022,5,2,4,5,5,4,3,5,4,5,2025-08-02
LFB006616,L010,3,5,5,3,5,5,4,4,5,5,2025-08-03
LFB006617,L014,4,5,4,5,3,5,4,4,5,4,2025-08-03
LFB006618,L025,5,4,4,5,4,5,5,4,4,5,2025-08-03
LFB006619,L020,5,4,4,4,4,4,4,4,4,4,2025-08-03
LFB006620,L012,4,4,5,5,4,5,5,5,5,5,2025-08-03
LFB006621,L026,3,5,4,3,5,3,5,3,3,5,2025-08-04
LFB006622,L013,4,4,4,5,2,4,4,4,4,5,2025-08-04
LFB006623,L024,4,4,4,5,4,5,4,4,4,4,2025-08-04
LFB006624,L023,3,3,2,3,3,4,3,3,4,4,2025-08-04
LFB006625,L005,4,3,3,5,3,3,5,4,3,3,2025-08-04
LFB006626,L003,4,4,4,4,4,5,4,5,5,4,2025-08-05
LFB006627,L013,5,5,5,5,5,5,5,4,5,4,2025-08-05
LFB006628,L013,3,4,5,3,5,5,5,4,5,5,2025-08-05
LFB006629,L024,5,4,3,4,4,4,4,4,4,5,2025-08-06
LFB006630,L002,3,5,3,3,5,3,5,4,3,5,2025-08-07
LFB006631,L014,4,3,3,4,3,4,4,5,5,5,2025-08-07
LFB006632,L004,4,4,3,4,4,5,4,5,3,4,2025-08-08
LFB006633,L021,4,5,3,5,4,4,5,4,5,5,2025-08-08
LFB006634,L005,5,5,3,5,5,5,3,5,5,4,2025-08-08
LFB006635,L009,4,5,5,4,5,3,4,4,5,5,2025-08-09
LFB006636,L012,4,4,4,4,4,5,4,4,3,4,2025-08-09
LFB006637,L001,4,3,4,4,4,2,5,5,4,5,2025-08-09
LFB006638,L009,5,5,5,5,5,4,5,5,4,5,2025-08-10
LFB006639,L004,5,4,4,5,5,3,5,5,5,4,2025-08-10
LFB006640,L023,3,3,2,5,4,5,4,4,5,3,2025-08-10
LFB006641,L009,4,3,3,5,3,3,3,4,5,4,2025-08-10
LFB006642,L003,4,5,3,4,5,1,4,3,3,4,2025-08-11
LFB006643,L015,4,4,3,3,5,4,5,4,5,5,2025-08-11
LFB006644,L014,3,3,3,5,5,4,4,3,3,4,2025-08-11
LFB006645,L001,3,5,5,3,5,5,4,5,4,5,2025-08-11
LFB006646,L005,3,5,4,4,5,4,4,5,5,2,2025-08-11
LFB006647,L021,3,5,3,4,4,5,5,5,4,4,2025-08-11
LFB006648,L021,5,5,5,5,3,5,5,5,5,4,2025-08-11
LFB006649,L017,4,4,4,5,3,4,3,3,3,5,2025-08-12
LFB006650,L022,4,2,2,3,3,4,3,4,4,3,2025-08-13
LFB006651,L023,3,5,4,5,4,5,4,4,3,4,2025-08-13
LFB006652,L022,3,3,3,3,3,4,3,5,3,3,2025-08-13
LFB006653,L024,4,5,1,5,5,5,4,2,3,4,2025-08-13
LFB006654,L010,3,4,5,4,5,5,4,5,4,4,2025-08-13
LFB006655,L010,4,5,4,4,4,5,5,5,3,4,2025-08-13
LFB006656,L015,4,5,5,3,3,5,4,3,5,5,2025-08-14
LFB006657,L014,4,5,5,5,4,4,4,5,4,5,2025-08-14
LFB006658,L019,4,5,5,5,5,4,2,5,5,4,2025-08-14
LFB006659,L020,4,4,3,5,3,5,4,4,5,5,2025-08-14
LFB006660,L012,4,5,4,2,3,4,5,4,3,4,2025-08-14
LFB006661,L022,5,3,4,5,4,5,4,4,5,4,2025-08-15
LFB006662,L021,4,4,5,4,2,4,5,4,3,4,2025-08-15
LFB006663,L006,5,5,5,4,3,5,5,4,4,5,2025-08-15
LFB006664,L024,4,5,3,3,4,3,4,4,4,4,2025-08-15
LFB006665,L012,4,5,4,4,4,4,3,5,3,4,2025-08-15
LFB006666,L003,4,4,5,5,5,5,5,5,5,4,2025-08-16
LFB006667,L007,4,5,4,5,4,4,4,4,5,5,2025-08-16
LFB006668,L002,4,5,4,5,4,5,5,5,5,4,2025-08-16
LFB006669,L019,3,3,3,4,4,3,5,5,4,5,2025-08-16
LFB006670,L025,5,4,5,4,3,4,5,4,4,4,2025-08-17
LFB006671,L020,3,4,3,3,4,4,5,4,5,5,2025-08-17
LFB006672,L005,4,4,2,3,4,4,4,4,4,5,2025-08-17
LFB006673,L004,4,4,4,4,5,3,5,5,4,3,2025-08-17
LFB006674,L004,4,5,4,5,4,4,3,3,5,3,2025-08-18
LFB006675,L020,4,2,2,4,3,4,4,4,3,4,2025-08-19
LFB006676,L012,4,5,4,5,5,5,3,5,5,5,2025-08-19
LFB006677,L004,4,3,4,5,5,5,5,3,5,4,2025-08-19
LFB006678,L002,3,4,4,5,4,3,3,4,4,5,2025-08-20
LFB006679,L007,5,5,4,4,5,4,3,5,5,3,2025-08-20
LFB006680,L014,3,4,4,3,5,4,3,3,3,3,2025-08-20
LFB006681,L022,5,5,3,5,5,4,5,4,4,5,2025-08-20
LFB006682,L012,5,4,4,3,5,4,4,4,4,4,2025-08-20
LFB006683,L014,3,4,2,3,3,3,4,4,5,3,2025-08-20
LFB006684,L016,2,3,2,5,3,3,3,3,3,5,2025-08-21
LFB006685,L007,3,5,3,5,4,3,5,4,4,4,2025-08-21
LFB006686,L021,4,3,4,5,5,4,2,3,5,3,2025-08-21
LFB006687,L019,2,4,5,5,4,5,5,5,3,3,2025-08-22
LFB006688,L014,2,2,4,3,4,3,4,3,2,4,2025-08-22
LFB006689,L014,2,4,4,4,5,3,2,4,3,5,2025-08-22
LFB006690,L023,3,4,5,3,4,4,3,5,3,4,2025-08-22
LFB006691,L022,5,4,3,3,5,2,5,4,5,3,2025-08-23
LFB006692,L021,4,5,5,5,5,5,4,5,5,5,2025-08-23
LFB006693,L023,4,3,3,4,3,5,5,3,5,5,2025-08-23
LFB006694,L018,5,3,3,5,4,5,4,4,5,4,2025-08-23
LFB006695,L014,3,3,5,4,3,5,5,4,3,5,2025-08-23
LFB006696,L005,3,5,3,3,3,4,5,4,5,5,2025-08-23
LFB006697,L023,4,4,3,5,4,5,3,5,3,3,2025-08-23
LFB006698,L014,3,4,3,5,5,4,3,4,5,4,2025-08-23
LFB006699,L014,4,4,4,4,5,5,5,5,5,4,2025-08-24
LFB006700,L024,4,2,2,5,3,4,3,4,4,3,2025-08-24
LFB006701,L014,4,4,4,5,5,3,4,4,5,5,2025-08-25
LFB006702,L012,1,4,1,4,2,1,2,3,1,3,2025-08-25
LFB006703,L007,4,5,5,5,5,4,5,3,5,3,2025-08-25
LFB006704,L020,3,4,3,3,3,5,3,3,3,3,2025-08-26
LFB006705,L004,5,5,4,5,5,5,4,5,4,5,2025-08-26
LFB006706,L015,2,4,3,3,3,3,4,5,1,5,2025-08-26
LFB006707,L013,5,5,4,5,4,5,5,5,5,4,2025-08-26
LFB006708,L023,5,3,3,2,3,5,3,3,4,4,2025-08-26
LFB006709,L010,4,4,3,5,4,5,4,5,4,5,2025-08-26
LFB006710,L022,3,3,2,4,5,4,4,4,2,3,2025-08-26
LFB006711,L010,4,3,4,4,4,3,5,4,4,4,2025-08-27
LFB006712,L022,3,4,3,4,3,3,4,5,3,2,2025-08-28
LFB006713,L016,5,4,5,3,3,5,5,5,5,5,2025-08-28
LFB006714,L026,3,5,4,3,4,3,2,4,2,4,2025-08-28
LFB006715,L003,3,3,5,4,5,3,5,4,5,5,2025-08-28
LFB006716,L008,5,5,3,3,5,4,3,3,3,3,2025-08-29
LFB006717,L008,5,5,4,5,5,4,4,5,3,4,2025-08-29
LFB006718,L009,4,5,4,5,5,5,3,5,4,5,2025-08-29
LFB006719,L008,3,5,4,5,4,5,4,4,4,4,2025-08-29
LFB006720,L020,2,4,4,5,5,4,5,4,5,4,2025-08-30
LFB006721,L008,4,5,5,4,5,5,5,5,5,5,2025-08-30
LFB006722,L005,5,4,3,3,5,3,5,4,4,4,2025-08-30
LFB006723,L015,4,5,5,5,4,5,5,5,5,4,2025-08-30
LFB006724,L020,5,4,5,5,5,4,4,5,5,5,2025-08-30
LFB006725,L025,4,5,3,5,5,5,4,5,5,5,2025-08-30
LFB006726,L021,3,4,5,4,5,4,5,3,5,4,2025-08-31
LFB006727,L020,4,5,3,5,5,5,3,5,5,4,2025-08-31
LFB006728,L023,5,5,5,4,4,4,5,5,5,3,2025-08-31
LFB006729,L014,4,5,4,4,5,5,4,5,3,5,2025-08-31
LFB006730,L016,4,4,5,5,5,5,5,4,4,5,2025-08-31
LFB006731,L025,4,4,4,4,5,4,5,5,5,4,2025-08-31
LFB006732,L004,5,4,5,5,4,4,4,5,4,5,2025-09-01
LFB006733,L023,4,5,3,4,5,5,4,3,4,4,2025-09-01
LFB006734,L013,5,3,5,5,4,4,4,5,5,5,2025-09-01
LFB006735,L012,5,5,2,3,4,5,4,5,4,5,2025-09-01
LFB006736,L020,4,4,3,3,4,5,5,3,3,5,2025-09-01
LFB006737,L026,4,4,4,4,4,4,5,5,5,5,2025-09-01
LFB006738,L018,5,4,4,4,4,3,5,4,4,3,2025-09-02
LFB006739,L014,4,5,4,4,4,4,4,4,3,4,2025-09-02
LFB006740,L021,3,5,4,5,3,4,4,5,4,5,2025-09-02
LFB006741,L008,4,3,4,4,4,3,4,4,5,4,2025-09-02
LFB006742,L025,4,3,4,3,5,5,4,4,4,4,2025-09-02
LFB006743,L026,5,3,5,5,5,3,4,3,5,4,2025-09-02
LFB006744,L006,5,4,4,5,4,5,5,4,4,3,2025-09-03
LFB006745,L026,3,5,4,4,4,5,5,3,3,4,2025-09-03
LFB006746,L012,3,4,4,4,4,2,4,5,3,4,2025-09-04
LFB006747,L001,4,4,3,5,2,5,4,5,3,4,2025-09-04
LFB006748,L007,4,4,4,4,4,3,3,4,4,4,2025-09-04
LFB006749,L015,4,1,4,3,4,4,3,5,3,5,2025-09-04
LFB006750,L010,4,3,4,5,4,5,5,5,5,3,2025-09-04
LFB006751,L019,5,3,4,4,3,3,3,5,4,4,2025-09-04
LFB006752,L010,3,3,3,4,5,5,5,4,5,5,2025-09-04
LFB006753,L023,4,3,5,5,5,5,4,5,5,4,2025-09-05
LFB006754,L016,5,5,4,5,4,4,5,5,4,5,2025-09-05
LFB006755,L010,4,5,3,4,3,5,5,5,3,5,2025-09-05
LFB006756,L020,5,4,5,5,5,5,4,4,3,5,2025-09-05
LFB006757,L012,5,3,3,2,4,3,3,3,3,4,2025-09-05
LFB006758,L022,4,4,4,5,5,5,5,4,3,4,2025-09-06
LFB006759,L011,4,4,5,4,5,5,5,5,4,5,2025-09-06
LFB006760,L021,4,3,3,5,5,4,5,5,4,3,2025-09-06
LFB006761,L016,3,4,3,5,4,4,4,5,3,4,2025-09-07
LFB006762,L024,2,4,4,4,4,4,4,5,5,4,2025-09-07
LFB006763,L026,3,3,3,4,3,4,4,2,5,5,2025-09-07
LFB006764,L021,5,3,5,5,5,3,5,4,4,5,2025-09-07
LFB006765,L005,4,4,2,2,4,4,4,4,5,4,2025-09-08
LFB006766,L012,5,4,5,4,5,4,5,4,4,4,2025-09-08
LFB006767,L001,5,5,4,5,4,4,5,5,4,3,2025-09-08
LFB006768,L020,4,4,5,5,5,3,4,4,5,5,2025-09-08
LFB006769,L020,4,3,3,4,5,2,3,5,4,3,2025-09-08
LFB006770,L010,4,4,5,4,5,3,5,5,4,4,2025-09-09
LFB006771,L025,3,3,2,5,5,4,4,5,4,3,2025-09-09
LFB006772,L015,5,2,4,4,5,5,5,5,5,4,2025-09-09
LFB006773,L020,3,2,4,4,4,4,5,4,3,5,2025-09-09
LFB006774,L022,4,3,4,5,4,4,2,5,4,4,2025-09-09
LFB006775,L020,5,4,4,5,5,4,4,5,5,4,2025-09-09
LFB006776,L006,4,5,3,5,5,5,5,5,5,5,2025-09-10
LFB006777,L007,4,4,4,5,5,3,5,2,5,4,2025-09-10
LFB006778,L018,3,3,3,3,3,5,5,5,4,4,2025-09-10
LFB006779,L009,4,4,2,4,4,3,3,4,5,3,2025-09-11
LFB006780,L014,4,5,3,5,4,3,5,3,3,3,2025-09-11
LFB006781,L001,4,4,3,3,3,4,3,4,5,1,2025-09-11
LFB006782,L013,5,4,4,4,5,5,4,5,4,5,2025-09-11
LFB006783,L003,5,5,5,4,3,5,4,5,5,4,2025-09-11
LFB006784,L005,4,4,4,3,5,5,5,5,5,4,2025-09-11
LFB006785,L005,2,2,4,3,4,5,4,3,4,3,2025-09-12
LFB006786,L015,2,4,5,5,4,5,4,5,3,5,2025-09-12
LFB006787,L008,3,4,5,2,4,5,4,4,3,4,2025-09-12
LFB006788,L004,4,5,5,5,4,4,4,5,4,5,2025-09-13
LFB006789,L002,4,5,1,3,5,4,3,3,3,4,2025-09-13
LFB006790,L012,5,4,5,4,4,3,4,3,4,3,2025-09-13
LFB006791,L021,5,4,3,5,5,5,5,5,4,5,2025-09-13
LFB006792,L025,4,3,4,5,4,5,3,5,5,4,2025-09-13
LFB006793,L009,4,4,5,3,5,2,3,3,3,3,2025-09-13
LFB006794,L021,5,5,5,4,5,4,5,4,4,5,2025-09-13
LFB006795,L016,4,5,5,4,5,5,5,5,3,5,2025-09-13
LFB006796,L018,5,4,4,2,3,5,4,5,4,5,2025-09-13
LFB006797,L012,2,3,3,3,4,4,3,3,5,2,2025-09-13
LFB006798,L001,5,5,5,5,5,5,5,5,5,5,2025-09-13
LFB006799,L021,4,3,5,4,3,4,3,2,4,4,2025-09-14
LFB006800,L024,3,3,3,3,3,4,4,2,4,4,2025-09-14
LFB006801,L002,5,2,5,5,5,4,4,4,4,4,2025-09-14
LFB006802,L026,3,3,4,5,4,4,4,4,3,4,2025-09-14
LFB006803,L001,4,2,5,4,3,4,3,4,5,5,2025-09-14
LFB006804,L025,5,5,4,4,3,3,5,5,4,2,2025-09-14
LFB006805,L003,3,4,5,4,5,5,4,4,4,4,2025-09-15
LFB006806,L001,4,5,3,5,5,3,4,5,4,5,2025-09-15
LFB006807,L024,4,4,4,5,4,4,4,4,4,4,2025-09-16
LFB006808,L013,4,4,4,5,3,4,5,5,5,3,2025-09-16
LFB006809,L004,5,4,4,4,5,4,5,5,5,4,2025-09-16
LFB006810,L018,5,4,3,3,5,5,5,5,3,3,2025-09-17
LFB006811,L015,4,5,3,3,3,4,3,3,3,3,2025-09-17
LFB006812,L012,5,4,3,4,5,5,5,4,4,4,2025-09-17
LFB006813,L011,4,5,4,5,4,3,4,4,3,5,2025-09-17
LFB006814,L020,4,4,3,4,5,3,4,4,4,3,2025-09-17
LFB006815,L001,5,5,4,5,5,3,5,5,4,5,2025-09-17
LFB006816,L002,5,5,5,2,5,2,3,4,4,4,2025-09-18
LFB006817,L013,5,3,3,5,5,4,4,5,5,5,2025-09-18
LFB006818,L025,4,3,3,4,3,4,4,4,3,3,2025-09-19
LFB006819,L003,5,4,4,5,3,4,4,3,5,5,2025-09-19
LFB006820,L012,3,1,2,3,2,4,3,4,4,5,2025-09-20
LFB006821,L014,4,5,5,5,4,3,5,3,5,5,2025-09-20
LFB006822,L018,2,4,4,5,5,5,4,5,4,4,2025-09-20
LFB006823,L010,4,4,3,4,3,5,5,4,5,5,2025-09-20
LFB006824,L022,3,3,4,2,4,5,4,2,3,2,2025-09-20
LFB006825,L015,3,3,4,2,5,3,3,3,4,2,2025-09-21
LFB006826,L002,4,4,4,5,3,5,4,5,4,4,2025-09-21
LFB006827,L009,3,5,4,3,3,5,4,5,4,4,2025-09-21
LFB006828,L023,3,4,5,5,5,5,5,4,5,4,2025-09-21
LFB006829,L025,4,3,5,4,4,4,4,3,3,5,2025-09-21
LFB006830,L022,5,5,3,4,4,5,5,4,4,4,2025-09-22
