Feedback_ID,Faculty_ID,Course_ID,Date,Communication,Subject_Knowledge,Interaction,Doubt_Resolution,Syllabus_Completion,Practical_Example
FB024833,F008,C008,2025-12-22,4,5,5,4,4,5
FB024834,F065,C091,2025-12-22,5,4,5,5,5,5
FB024835,F012,C012,2025-12-23,5,5,5,4,4,5
FB024836,F053,C071,2025-12-23,1,1,2,2,2,1
FB024837,F062,C082,2025-12-23,2,1,2,1,1,1
FB024838,F013,C033,2025-12-23,5,4,4,4,5,4
FB024839,F064,C085,2025-12-23,5,4,4,5,5,4
FB024840,F051,C047,2025-12-23,2,1,1,1,1,2
FB024841,F063,C077,2025-12-23,3,4,4,3,3,3
FB024842,F053,C071,2025-12-23,3,4,4,4,3,4
FB024843,F028,C028,2025-12-23,4,5,4,5,5,5
FB024844,F056,C066,2025-12-23,1,2,2,2,1,2
FB024845,F008,C008,2025-12-24,4,5,4,5,4,5
FB024846,F063,C081,2025-12-24,4,4,3,3,3,4
FB024847,F067,C087,2025-12-24,3,4,4,4,3,3
FB024848,F039,C064,2025-12-24,5,4,4,5,5,4
FB024849,F022,C022,2025-12-24,4,5,5,5,5,5
FB024850,F031,C032,2025-12-24,4,3,3,4,4,4
FB024851,F053,C071,2025-12-24,4,5,4,4,4,5
FB024852,F022,C063,2025-12-24,5,4,4,5,5,4
FB024853,F052,C043,2025-12-24,1,1,2,1,1,2
FB024854,F031,C031,2025-12-24,1,1,2,2,1,1
FB024855,F011,C011,2025-12-25,4,4,4,3,4,3
FB024856,F059,C079,2025-12-25,5,4,4,5,5,5
FB024857,F030,C030,2025-12-25,4,5,5,4,5,5
FB024858,F041,C038,2025-12-25,5,4,4,5,4,4
FB024859,F006,C054,2025-12-25,3,3,3,3,3,3
FB024860,F041,C038,2025-12-25,4,5,5,5,4,5
FB024861,F031,C032,2025-12-25,4,5,4,4,5,4
FB024862,F011,C011,2025-12-25,3,4,4,3,3,3
FB024863,F060,C083,2025-12-25,4,5,4,5,5,4
FB024864,F065,C090,2025-12-25,5,5,5,5,5,5
FB024865,F074,C073,2025-12-26,5,5,4,5,5,5
FB024866,F026,C026,2025-12-26,3,3,3,3,3,3
FB024867,F023,C056,2025-12-26,4,4,4,4,4,4
FB024868,F047,C048,2025-12-26,2,1,2,1,2,2
FB024869,F063,C077,2025-12-26,5,4,4,5,4,5
FB024870,F006,C054,2025-12-26,5,5,5,5,4,5
FB024871,F063,C081,2025-12-26,4,5,5,4,5,5
FB024872,F074,C009,2025-12-26,4,4,3,3,4,4
FB024873,F031,C031,2025-12-26,3,4,4,3,3,3
FB024874,F052,C049,2025-12-27,5,5,5,4,5,4
FB024875,F053,C071,2025-12-27,5,4,5,4,5,4
FB024876,F074,C073,2025-12-27,4,4,4,4,4,5
FB024877,F051,C047,2025-12-27,5,5,4,5,4,4
FB024878,F052,C046,2025-12-27,1,1,1,1,1,2
FB024879,F063,C081,2025-12-27,4,3,4,4,4,3
FB024880,F039,C064,2025-12-27,4,5,5,4,5,4
FB024881,F013,C033,2025-12-27,4,3,3,3,3,3
FB024882,F051,C047,2025-12-27,5,5,5,4,5,5
FB024883,F074,C073,2025-12-27,5,5,5,4,4,4
FB024884,F053,C071,2025-12-27,4,4,4,4,4,5
FB024885,F063,C077,2025-12-28,3,4,4,4,3,4
FB024886,F071,C060,2025-12-28,3,3,3,4,3,4
FB024887,F057,C072,2025-12-28,3,3,4,4,3,3
FB024888,F074,C009,2025-12-28,5,4,5,4,4,5
FB024889,F062,C082,2025-12-28,5,4,5,5,5,4
FB024890,F013,C033,2025-12-28,3,4,3,4,4,3
FB024891,F052,C046,2025-12-28,4,4,5,4,4,4
FB024892,F031,C031,2025-12-28,5,4,4,4,5,4
FB024893,F062,C080,2025-12-29,2,2,2,2,2,1
FB024894,F030,C076,2025-12-29,3,3,4,3,3,4
FB024895,F070,C062,2025-12-29,4,4,4,5,5,4
FB024896,F011,C011,2025-12-29,5,5,5,4,5,4
FB024897,F001,C020,2025-12-29,4,4,5,4,5,4
FB024898,F006,C053,2025-12-29,5,5,5,5,5,4
FB024899,F001,C020,2025-12-29,1,1,1,2,1,2
FB024900,F026,C026,2025-12-29,3,4,3,4,4,3
FB024901,F055,C070,2025-12-29,4,4,4,3,3,4
FB024902,F008,C057,2025-12-29,4,5,5,4,4,4
FB024903,F010,C010,2025-12-29,4,5,5,4,4,5
FB024904,F074,C073,2025-12-29,2,2,2,1,1,1
FB024905,F056,C065,2025-12-29,5,5,4,4,5,4
FB024906,F067,C088,2025-12-29,3,4,3,3,4,3
FB024907,F021,C034,2025-12-29,5,5,4,4,4,5
FB024908,F043,C036,2025-12-29,4,4,4,5,5,4
FB024909,F011,C024,2025-12-29,2,1,1,1,2,1
FB024910,F006,C053,2025-12-29,5,5,4,4,4,4
FB024911,F062,C082,2025-12-29,4,4,4,3,4,4
FB024912,F059,C078,2025-12-30,5,5,4,5,4,4
FB024913,F009,C074,2025-12-30,4,5,5,5,4,5
FB024914,F041,C042,2025-12-30,4,4,5,5,4,4
FB024915,F008,C057,2025-12-30,4,5,5,4,5,4
FB024916,F026,C026,2025-12-30,4,5,4,4,4,4
FB024917,F037,C014,2025-12-30,4,4,4,5,5,4
FB024918,F053,C071,2025-12-30,4,4,3,3,3,3
FB024919,F056,C065,2025-12-30,5,4,5,4,5,5
FB024920,F024,C058,2025-12-30,5,5,4,4,4,4
FB024921,F044,C035,2025-12-30,1,1,1,2,1,1
FB024922,F025,C025,2025-12-30,4,4,4,5,5,4
FB024923,F053,C071,2025-12-30,5,4,4,5,4,4
FB024924,F056,C066,2025-12-30,4,5,4,5,4,4
FB024925,F039,C064,2025-12-30,1,2,1,2,2,2
FB024926,F009,C074,2025-12-30,2,1,1,1,1,1
FB024927,F052,C049,2025-12-30,1,2,1,1,1,2
FB024928,F011,C011,2025-12-31,2,1,2,2,1,2
FB024929,F019,C075,2025-12-31,4,4,4,5,4,5
FB024930,F038,C016,2025-12-31,1,1,2,1,1,1
FB024931,F006,C053,2025-12-31,3,4,3,3,3,3
FB024932,F059,C079,2025-12-31,1,1,1,1,2,2
FB024933,F067,C087,2025-12-31,4,4,4,5,4,5
FB024934,F047,C048,2025-12-31,3,3,4,3,4,3
FB024935,F056,C065,2025-12-31,5,4,5,4,5,5
FB024936,F008,C008,2025-12-31,5,4,4,5,4,4
FB024937,F008,C057,2025-12-31,2,1,2,2,1,1
FB024938,F065,C090,2025-12-31,4,3,4,4,3,3
FB024939,F074,C073,2025-12-31,2,1,2,1,2,2
FB024940,F030,C030,2025-12-31,5,4,4,5,5,4
FB024941,F052,C049,2025-12-31,1,1,2,1,2,1
FB024942,F024,C058,2025-12-31,4,5,5,4,4,4
FB024943,F022,C063,2025-12-31,4,4,3,4,4,3
FB024944,F062,C082,2025-12-31,5,5,4,5,5,5
FB024945,F053,C067,2025-12-31,4,5,5,4,5,5
FB024946,F067,C086,2025-12-31,5,5,5,4,4,5
FB024947,F071,C060,2025-12-31,5,4,5,4,4,5
FB024948,F024,C058,2025-12-31,4,4,5,4,4,5
FB024949,F051,C047,2025-12-31,3,4,4,4,3,3
FB024950,F057,C072,2025-12-31,4,4,5,4,5,4
FB024951,F052,C046,2026-04-05,3,3,4,4,4,4
FB024952,F063,C077,2026-04-05,4,3,3,4,5,3
FB024953,F001,C001,2026-04-05,3,4,4,5,4,5
FB024954,F051,C045,2026-04-05,4,4,4,4,5,3
FB024955,F074,C073,2026-04-05,5,4,4,5,5,5
FB024956,F073,C018,2026-04-05,5,5,4,4,5,5
FB024957,F031,C031,2026-04-05,4,5,4,5,4,5
FB024958,F052,C043,2026-04-05,4,3,3,3,4,3
FB024959,F071,C060,2026-04-05,4,2,2,2,2,1
FB024960,F070,C061,2026-04-05,4,5,5,4,5,4
FB024961,F028,C039,2026-04-05,3,4,4,5,4,3
FB024962,F062,C080,2026-04-05,5,5,5,5,5,5
FB024963,F056,C068,2026-04-05,4,3,4,5,4,5
FB024964,F006,C052,2026-04-05,3,5,5,4,3,5
FB024965,F050,C044,2026-04-05,4,5,4,5,5,5
FB024966,F013,C033,2026-04-05,4,3,4,3,5,3
FB024967,F031,C031,2026-04-05,3,4,2,2,4,5
FB024968,F043,C036,2026-04-05,5,5,5,4,5,5
FB024969,F021,C034,2026-04-05,4,5,4,4,5,5
FB024970,F065,C091,2026-04-05,5,5,4,4,5,5
FB024971,F001,C020,2026-04-05,5,5,5,4,5,5
FB024972,F010,C010,2026-04-05,5,4,3,4,4,3
FB024973,F063,C077,2026-04-05,4,4,3,3,4,4
FB024974,F014,C002,2026-04-05,5,4,4,5,4,4
FB024975,F028,C039,2026-04-05,4,4,5,4,5,4
FB024976,F067,C087,2026-04-05,5,5,5,3,4,3
FB024977,F057,C072,2026-04-05,3,5,3,3,4,5
FB024978,F052,C043,2026-04-05,4,5,3,5,3,3
FB024979,F044,C035,2026-04-05,5,5,5,5,5,4
FB024980,F041,C038,2026-04-05,4,5,4,5,4,3
FB024981,F064,C089,2026-04-06,4,4,4,5,3,1
FB024982,F030,C076,2026-04-06,3,4,4,3,4,4
FB024983,F030,C030,2026-04-06,3,1,3,3,3,2
FB024984,F017,C017,2026-04-06,4,3,5,3,5,5
FB024985,F059,C078,2026-04-06,1,5,4,3,4,4
FB024986,F003,C003,2026-04-06,4,3,3,4,4,4
FB024987,F064,C085,2026-04-06,5,5,4,5,5,5
FB024988,F065,C090,2026-04-06,5,5,4,5,5,4
FB024989,F017,C017,2026-04-06,2,4,2,3,3,5
FB024990,F023,C056,2026-04-06,5,4,4,5,4,4
FB024991,F001,C020,2026-04-06,5,5,5,5,5,5
FB024992,F070,C062,2026-04-06,5,5,4,4,3,5
FB024993,F056,C066,2026-04-06,3,3,4,3,3,4
FB024994,F071,C059,2026-04-06,2,4,4,5,5,3
FB024995,F067,C087,2026-04-06,5,5,5,5,4,5
FB024996,F043,C036,2026-04-06,3,2,4,1,3,2
FB024997,F014,C002,2026-04-06,5,5,3,5,4,5
FB024998,F010,C051,2026-04-06,5,5,5,4,5,4
FB024999,F006,C053,2026-04-06,5,4,4,4,4,5
FB025000,F063,C077,2026-04-06,4,5,4,3,5,3
FB025001,F071,C060,2026-04-06,3,2,4,4,2,3
FB025002,F056,C068,2026-04-06,3,5,4,4,5,3
FB025003,F026,C026,2026-04-06,5,5,4,4,5,5
FB025004,F058,C069,2026-04-06,5,5,5,3,5,5
FB025005,F041,C038,2026-04-06,3,5,4,4,5,5
FB025006,F062,C080,2026-04-06,4,4,3,5,4,5
FB025007,F030,C030,2026-04-06,4,3,3,4,4,5
FB025008,F058,C069,2026-04-06,5,5,4,5,5,4
FB025009,F028,C039,2026-04-06,5,4,4,3,3,2
FB025010,F037,C014,2026-04-07,4,4,3,2,5,4
FB025011,F031,C032,2026-04-07,5,3,5,5,5,5
FB025012,F031,C031,2026-04-07,5,5,3,4,3,5
FB025013,F056,C065,2026-04-07,5,5,4,4,5,4
FB025014,F006,C053,2026-04-07,3,3,3,4,5,4
FB025015,F031,C031,2026-04-07,4,3,3,2,5,4
FB025016,F060,C083,2026-04-07,4,5,4,5,5,5
FB025017,F009,C074,2026-04-07,5,5,4,4,4,4
FB025018,F051,C047,2026-04-07,5,5,4,5,5,4
FB025019,F062,C080,2026-04-07,5,5,4,4,4,5
FB025020,F028,C028,2026-04-07,4,4,5,5,5,5
FB025021,F074,C073,2026-04-07,5,5,5,5,4,4
FB025022,F031,C031,2026-04-07,4,4,4,4,5,5
FB025023,F052,C043,2026-04-07,4,4,3,4,4,4
FB025024,F006,C053,2026-04-07,3,4,2,4,5,3
FB025025,F056,C065,2026-04-07,5,5,4,4,4,3
FB025026,F009,C074,2026-04-07,3,4,3,5,4,3
FB025027,F006,C053,2026-04-07,5,5,3,5,4,3
FB025028,F052,C046,2026-04-07,4,5,5,3,5,4
FB025029,F028,C040,2026-04-07,5,5,5,3,4,4
FB025030,F065,C091,2026-04-07,5,4,5,2,4,3
FB025031,F031,C031,2026-04-07,4,4,3,4,3,4
FB025032,F033,C055,2026-04-07,5,4,4,5,4,4
FB025033,F059,C078,2026-04-07,5,5,5,5,5,4
FB025034,F055,C070,2026-04-07,4,5,3,5,5,4
FB025035,F051,C045,2026-04-07,4,5,2,4,5,4
FB025036,F053,C067,2026-04-07,4,4,4,3,3,2
FB025037,F001,C020,2026-04-08,5,5,4,4,3,5
FB025038,F064,C085,2026-04-08,3,5,3,4,3,4
FB025039,F067,C087,2026-04-08,4,5,4,4,4,5
FB025040,F018,C013,2026-04-08,3,5,3,5,5,4
FB025041,F017,C004,2026-04-08,4,5,5,5,4,4
FB025042,F025,C025,2026-04-08,3,4,3,3,3,3
FB025043,F063,C081,2026-04-08,5,3,4,5,4,5
FB025044,F027,C005,2026-04-08,4,5,4,4,3,4
FB025045,F046,C041,2026-04-08,3,3,5,4,4,3
FB025046,F010,C010,2026-04-08,5,5,4,5,5,4
FB025047,F062,C082,2026-04-08,3,3,5,3,4,4
FB025048,F044,C035,2026-04-08,4,5,5,4,5,4
FB025049,F041,C038,2026-04-08,4,3,4,4,3,4
FB025050,F052,C049,2026-04-08,4,5,5,4,5,5
FB025051,F008,C057,2026-04-08,4,5,4,5,3,3
FB025052,F065,C091,2026-04-08,5,5,5,5,3,1
FB025053,F064,C085,2026-04-08,3,5,2,2,4,4
FB025054,F063,C077,2026-04-08,4,4,4,5,4,5
FB025055,F001,C020,2026-04-08,5,5,3,5,5,4
FB025056,F074,C073,2026-04-08,4,5,3,4,4,4
FB025057,F027,C005,2026-04-08,5,4,4,5,4,5
FB025058,F053,C071,2026-04-08,4,3,2,3,5,4
FB025059,F043,C036,2026-04-08,4,3,4,5,5,4
FB025060,F051,C047,2026-04-08,4,5,5,4,5,5
FB025061,F030,C076,2026-04-08,4,5,2,3,3,4
FB025062,F021,C034,2026-04-08,3,5,5,5,4,3
FB025063,F025,C025,2026-04-08,5,5,5,5,5,4
FB025064,F065,C090,2026-04-08,5,4,4,4,4,5
FB025065,F055,C070,2026-04-09,4,5,5,5,4,5
FB025066,F017,C017,2026-04-09,4,5,4,4,4,3
FB025067,F041,C038,2026-04-09,5,4,4,5,5,5
FB025068,F031,C032,2026-04-09,3,4,1,2,2,3
FB025069,F064,C089,2026-04-09,4,5,5,5,5,5
FB025070,F052,C049,2026-04-09,3,5,3,2,4,2
FB025071,F071,C059,2026-04-09,4,4,4,4,3,4
FB025072,F011,C011,2026-04-09,3,5,5,4,4,4
FB025073,F065,C091,2026-04-09,3,5,4,5,4,3
FB025074,F067,C088,2026-04-09,4,4,3,4,4,5
FB025075,F057,C072,2026-04-09,4,5,4,5,5,5
FB025076,F031,C032,2026-04-09,3,2,3,2,3,2
FB025077,F010,C051,2026-04-09,5,4,5,5,5,5
FB025078,F031,C031,2026-04-09,5,5,4,4,5,5
FB025079,F014,C002,2026-04-09,4,3,3,4,5,4
FB025080,F010,C006,2026-04-09,5,5,5,5,4,4
FB025081,F031,C032,2026-04-09,5,3,3,1,4,2
FB025082,F006,C052,2026-04-09,5,4,5,5,4,4
FB025083,F015,C015,2026-04-09,4,5,3,2,5,4
FB025084,F021,C034,2026-04-09,5,5,5,5,3,3
FB025085,F026,C026,2026-04-09,5,5,5,4,5,4
FB025086,F050,C044,2026-04-09,5,5,4,4,5,3
FB025087,F040,C027,2026-04-09,5,3,4,5,5,5
FB025088,F067,C087,2026-04-09,3,5,3,4,3,5
FB025089,F039,C064,2026-04-09,3,4,3,4,5,5
FB025090,F024,C058,2026-04-09,3,4,4,3,4,3
FB025091,F070,C061,2026-04-09,4,4,4,5,5,4
FB025092,F027,C005,2026-04-09,2,5,4,4,3,4
FB025093,F010,C010,2026-04-10,2,4,5,2,3,2
FB025094,F010,C051,2026-04-10,5,5,5,5,4,5
FB025095,F019,C075,2026-04-10,4,4,4,4,3,4
FB025096,F043,C036,2026-04-10,5,5,5,5,5,4
FB025097,F074,C009,2026-04-10,4,4,3,3,3,4
FB025098,F052,C050,2026-04-10,3,3,4,3,4,4
FB025099,F065,C084,2026-04-10,4,5,5,5,5,5
FB025100,F009,C074,2026-04-10,5,5,5,5,3,5
FB025101,F028,C040,2026-04-10,5,5,5,5,5,4
FB025102,F063,C077,2026-04-10,5,4,5,5,3,4
FB025103,F044,C035,2026-04-10,5,5,5,4,5,2
FB025104,F059,C078,2026-04-10,4,4,4,4,4,4
FB025105,F015,C015,2026-04-10,3,4,4,3,3,4
FB025106,F021,C021,2026-04-10,3,3,4,4,3,3
FB025107,F006,C052,2026-04-10,5,2,5,3,5,4
FB025108,F014,C002,2026-04-10,5,5,3,4,4,4
FB025109,F028,C039,2026-04-10,5,5,3,5,4,4
FB025110,F019,C075,2026-04-10,5,4,5,5,5,4
FB025111,F052,C046,2026-04-10,3,5,4,5,5,4
FB025112,F050,C044,2026-04-10,5,5,5,5,5,5
FB025113,F021,C021,2026-04-10,5,5,5,5,4,5
FB025114,F067,C088,2026-04-10,5,4,5,4,4,5
FB025115,F056,C066,2026-04-10,3,4,3,4,4,4
FB025116,F060,C083,2026-04-10,4,5,4,4,3,2
FB025117,F030,C076,2026-04-10,3,5,4,3,5,4
FB025118,F006,C054,2026-04-11,5,5,4,5,4,5
FB025119,F037,C014,2026-04-11,5,3,5,5,5,5
FB025120,F064,C089,2026-04-11,5,5,5,5,5,4
FB025121,F064,C085,2026-04-11,3,4,4,4,4,3
FB025122,F070,C062,2026-04-11,5,5,5,4,5,5
FB025123,F041,C038,2026-04-11,4,4,4,4,4,3
FB025124,F065,C091,2026-04-11,4,5,5,5,5,3
FB025125,F064,C085,2026-04-11,5,5,4,5,4,4
FB025126,F030,C030,2026-04-11,4,5,5,5,5,5
FB025127,F030,C076,2026-04-11,3,4,5,5,2,3
FB025128,F031,C031,2026-04-11,4,5,5,5,4,5
FB025129,F041,C042,2026-04-11,3,4,4,4,5,3
FB025130,F006,C053,2026-04-11,4,4,3,3,5,4
FB025131,F051,C047,2026-04-11,3,4,4,2,2,5
FB025132,F028,C040,2026-04-11,3,4,2,2,2,3
FB025133,F040,C027,2026-04-11,3,3,4,5,3,3
FB025134,F046,C041,2026-04-11,5,5,5,4,5,4
FB025135,F019,C075,2026-04-11,4,5,5,5,3,3
FB025136,F018,C013,2026-04-11,5,5,3,4,3,4
FB025137,F033,C055,2026-04-11,5,5,3,3,4,3
FB025138,F028,C040,2026-04-11,5,5,3,5,4,5
FB025139,F022,C063,2026-04-11,4,3,4,3,4,3
FB025140,F038,C016,2026-04-11,5,5,5,5,5,5
FB025141,F047,C048,2026-04-11,5,5,5,4,5,5
FB025142,F001,C001,2026-04-11,4,4,4,4,5,4
FB025143,F010,C010,2026-04-11,5,4,4,4,5,4
FB025144,F063,C077,2026-04-11,5,5,5,5,5,5
FB025145,F055,C070,2026-04-11,4,4,5,5,5,5
FB025146,F073,C018,2026-04-11,5,5,3,4,3,4
FB025147,F074,C073,2026-04-11,5,4,3,5,5,4
FB025148,F027,C005,2026-04-11,4,3,3,5,2,4
FB025149,F017,C017,2026-04-11,5,4,3,4,4,4
FB025150,F062,C082,2026-04-12,4,5,4,5,5,5
FB025151,F051,C047,2026-04-12,2,5,3,4,5,3
FB025152,F019,C075,2026-04-12,5,5,5,5,5,4
FB025153,F074,C073,2026-04-12,4,3,3,4,5,5
FB025154,F074,C009,2026-04-12,4,5,3,4,3,4
FB025155,F012,C012,2026-04-12,5,4,5,2,4,4
FB025156,F058,C069,2026-04-12,5,4,5,5,5,5
FB025157,F070,C061,2026-04-12,4,5,5,4,4,5
FB025158,F053,C071,2026-04-12,3,5,3,3,3,3
FB025159,F056,C065,2026-04-12,3,4,3,4,3,4
FB025160,F031,C032,2026-04-12,4,4,2,4,5,4
FB025161,F010,C010,2026-04-12,5,5,4,5,3,5
FB025162,F009,C074,2026-04-12,5,5,5,5,4,4
FB025163,F053,C067,2026-04-12,5,5,4,4,5,5
FB025164,F071,C059,2026-04-12,5,5,5,4,3,4
FB025165,F014,C007,2026-04-12,4,5,4,5,5,5
FB025166,F050,C044,2026-04-12,4,5,4,3,5,3
FB025167,F058,C069,2026-04-12,5,5,4,3,5,4
FB025168,F044,C035,2026-04-12,5,4,3,4,5,3
FB025169,F052,C046,2026-04-12,3,4,3,3,2,1
FB025170,F013,C033,2026-04-12,4,3,5,5,5,4
FB025171,F071,C060,2026-04-12,3,4,3,4,4,3
FB025172,F038,C016,2026-04-12,5,5,4,5,5,3
FB025173,F009,C074,2026-04-12,4,5,5,5,4,4
FB025174,F003,C003,2026-04-13,5,5,3,3,4,3
FB025175,F030,C030,2026-04-13,3,5,5,5,5,4
FB025176,F065,C084,2026-04-13,4,3,3,3,4,4
FB025177,F021,C034,2026-04-13,3,3,2,2,2,2
FB025178,F050,C044,2026-04-13,5,5,5,4,5,4
FB025179,F003,C003,2026-04-13,5,4,4,4,5,4
FB025180,F041,C042,2026-04-13,4,5,5,4,4,3
FB025181,F067,C086,2026-04-13,3,5,1,4,5,3
FB025182,F017,C004,2026-04-13,5,5,3,5,5,5
FB025183,F040,C027,2026-04-13,3,3,3,3,3,4
FB025184,F031,C032,2026-04-13,5,5,5,4,4,4
FB025185,F004,C023,2026-04-13,3,4,4,5,4,5
FB025186,F010,C006,2026-04-13,5,5,5,5,5,5
FB025187,F025,C025,2026-04-13,4,5,4,4,5,5
FB025188,F065,C091,2026-04-13,3,4,4,4,5,4
FB025189,F019,C075,2026-04-13,4,4,4,3,3,2
FB025190,F021,C021,2026-04-13,5,3,3,3,5,3
FB025191,F022,C022,2026-04-13,4,5,4,4,5,5
FB025192,F052,C043,2026-04-13,3,3,2,4,3,3
FB025193,F030,C076,2026-04-13,5,4,3,3,4,5
FB025194,F010,C010,2026-04-13,5,5,4,5,3,5
FB025195,F062,C082,2026-04-13,4,3,2,3,4,3
FB025196,F070,C062,2026-04-13,5,5,4,5,5,4
FB025197,F028,C028,2026-04-13,4,5,5,4,5,5
FB025198,F013,C033,2026-04-13,4,4,4,4,4,2
FB025199,F067,C086,2026-04-13,5,5,5,5,4,3
FB025200,F006,C053,2026-04-13,5,4,4,4,3,4
FB025201,F041,C037,2026-04-13,4,4,4,5,3,3
FB025202,F043,C036,2026-04-13,5,4,5,5,5,4
FB025203,F065,C091,2026-04-13,3,5,5,3,5,4
FB025204,F025,C025,2026-04-14,2,4,3,3,4,3
FB025205,F012,C012,2026-04-14,5,3,5,3,5,4
FB025206,F041,C037,2026-04-14,3,5,4,5,5,2
FB025207,F053,C071,2026-04-14,4,3,5,5,5,4
FB025208,F060,C083,2026-04-14,5,5,4,5,4,5
FB025209,F025,C025,2026-04-14,5,5,5,5,5,5
FB025210,F073,C018,2026-04-14,5,5,5,4,5,4
FB025211,F043,C036,2026-04-14,5,4,3,4,3,2
FB025212,F017,C004,2026-04-14,3,5,4,4,4,2
FB025213,F065,C091,2026-04-14,4,3,4,4,5,4
FB025214,F067,C086,2026-04-14,4,4,5,5,4,4
FB025215,F021,C034,2026-04-14,5,4,4,3,5,4
FB025216,F010,C006,2026-04-14,5,5,5,5,4,5
FB025217,F067,C087,2026-04-14,5,4,5,5,5,4
FB025218,F064,C085,2026-04-14,4,5,5,4,5,4
FB025219,F012,C012,2026-04-14,5,5,4,4,5,5
FB025220,F071,C060,2026-04-14,2,4,4,4,5,2
FB025221,F051,C045,2026-04-14,3,5,2,3,4,2
FB025222,F063,C077,2026-04-14,4,4,1,5,3,5
FB025223,F006,C053,2026-04-14,4,4,3,4,4,3
FB025224,F021,C034,2026-04-14,4,4,5,4,4,3
FB025225,F064,C089,2026-04-14,3,5,5,4,4,4
FB025226,F044,C035,2026-04-14,3,2,4,3,4,4
FB025227,F041,C038,2026-04-14,5,5,5,5,5,4
FB025228,F015,C015,2026-04-14,2,3,3,3,3,5
FB025229,F053,C071,2026-04-14,2,5,2,3,3,3
FB025230,F051,C047,2026-04-14,4,4,3,5,4,3
FB025231,F059,C079,2026-04-14,5,5,5,4,5,5
FB025232,F067,C087,2026-04-14,4,4,4,4,5,3
FB025233,F030,C030,2026-04-14,5,5,4,5,5,5
FB025234,F050,C044,2026-04-14,2,3,3,3,4,3
FB025235,F064,C085,2026-04-14,4,5,5,4,5,4
FB025236,F064,C089,2026-04-14,5,3,4,5,5,4
FB025237,F064,C089,2026-04-14,5,4,3,5,5,5
FB025238,F001,C001,2026-04-14,5,5,5,5,5,4
FB025239,F041,C037,2026-04-15,4,4,4,5,3,4
FB025240,F031,C032,2026-04-15,5,4,5,3,4,3
FB025241,F008,C008,2026-04-15,4,5,5,4,5,3
FB025242,F001,C001,2026-04-15,3,5,5,4,3,4
FB025243,F011,C024,2026-04-15,2,3,2,2,3,3
FB025244,F028,C028,2026-04-15,5,5,5,3,4,5
FB025245,F039,C064,2026-04-15,5,5,4,3,5,4
FB025246,F006,C054,2026-04-15,4,5,5,2,5,5
FB025247,F070,C062,2026-04-15,4,3,5,4,2,3
FB025248,F019,C075,2026-04-15,5,5,4,5,4,3
FB025249,F001,C001,2026-04-15,4,3,2,3,3,3
FB025250,F021,C034,2026-04-15,5,5,4,5,3,5
FB025251,F053,C071,2026-04-15,4,5,5,5,4,4
FB025252,F043,C036,2026-04-15,3,5,5,3,4,3
FB025253,F050,C044,2026-04-15,3,4,5,4,5,4
FB025254,F010,C006,2026-04-15,5,3,3,5,5,4
FB025255,F027,C005,2026-04-15,4,4,3,4,5,4
FB025256,F059,C078,2026-04-15,3,4,5,4,5,3
FB025257,F056,C068,2026-04-15,5,3,5,4,5,5
FB025258,F052,C046,2026-04-15,5,4,4,4,5,5
FB025259,F046,C041,2026-04-15,4,5,4,5,4,5
FB025260,F058,C069,2026-04-15,3,3,5,5,5,2
FB025261,F018,C013,2026-04-15,5,5,5,5,5,5
FB025262,F017,C017,2026-04-15,4,4,3,4,3,5
FB025263,F060,C083,2026-04-15,4,5,4,3,5,4
FB025264,F053,C071,2026-04-15,5,3,2,3,4,4
FB025265,F062,C082,2026-04-15,4,5,5,5,5,5
FB025266,F067,C086,2026-04-16,5,5,5,4,5,4
FB025267,F070,C061,2026-04-16,5,5,4,5,5,4
FB025268,F030,C030,2026-04-16,5,5,5,4,5,5
FB025269,F025,C025,2026-04-16,2,3,3,3,1,4
FB025270,F028,C040,2026-04-16,3,4,4,3,3,3
FB025271,F033,C055,2026-04-16,5,5,3,3,4,4
FB025272,F009,C074,2026-04-16,4,3,3,3,3,4
FB025273,F001,C001,2026-04-16,5,5,3,4,5,3
FB025274,F062,C080,2026-04-16,4,5,3,4,4,5
FB025275,F019,C075,2026-04-16,5,4,4,4,5,3
FB025276,F063,C081,2026-04-16,5,5,5,5,5,5
FB025277,F043,C036,2026-04-16,3,4,5,4,3,4
FB025278,F040,C027,2026-04-16,3,5,3,4,5,3
FB025279,F028,C039,2026-04-16,5,5,5,5,5,4
FB025280,F051,C047,2026-04-16,4,5,4,3,5,5
FB025281,F031,C032,2026-04-16,3,5,4,5,5,4
FB025282,F037,C014,2026-04-16,4,4,4,3,4,4
FB025283,F025,C025,2026-04-16,5,5,5,5,4,5
FB025284,F065,C084,2026-04-16,5,5,5,4,4,4
FB025285,F010,C006,2026-04-16,3,4,4,4,5,4
FB025286,F051,C045,2026-04-16,3,4,3,3,3,5
FB025287,F065,C091,2026-04-16,4,5,4,3,5,3
FB025288,F010,C006,2026-04-16,5,5,4,4,5,5
FB025289,F028,C040,2026-04-16,4,5,3,4,5,3
FB025290,F065,C091,2026-04-16,4,3,4,4,4,2
FB025291,F052,C043,2026-04-16,4,3,4,5,4,3
FB025292,F052,C049,2026-04-16,4,4,3,5,5,5
FB025293,F041,C037,2026-04-16,4,4,5,4,4,5
FB025294,F063,C077,2026-04-16,5,3,4,3,5,5
FB025295,F065,C084,2026-04-16,4,5,5,4,4,5
FB025296,F010,C010,2026-04-16,5,5,4,5,5,5
